lon,lat,dist,ir,opt
186.6665,-3.5075,18.38,0.8003,0.3569
198.9741,1.569,18.918,0.7144,0.0918
219.0127,-0.1704,20.07,0.7955,0.1017
105.3028,0.8214,16.118,0.486,0.1765
168.2678,3.4487,18.537,0.7481,0.4229
244.2707,6.5327,15.517,0.2918,0.1592
195.7645,9.4279,15.521,0.302,0.2217
57.7715,0.2177,12.994,0.2941,0.1988
141.2481,-5.1794,20.999,0.4287,0.1823
129.9926,0.9155,20.367,0.6001,0.1075
223.3234,4.0997,18.298,0.4539,0.1527
128.0334,-1.32,20.132,0.6845,0.1242
131.898,-0.1312,20.534,0.7234,0.0905
113.9308,-5.6571,16.77,0.3808,0.4185
282.5184,0.6127,14.188,0.3288,0.2024
255.5162,-2.7434,15.426,0.4223,0.2776
129.0884,-6.6459,20.346,0.3389,0.2444
156.9023,0.7324,19.22,0.8306,0.1491
149.1481,0.0426,19.97,0.7753,0.0922
159.1499,7.7992,18.735,0.3684,0.1783
122.2452,7.9112,18.471,0.2766,0.2087
82.9239,-1.7105,15.332,0.441,0.3328
349.9859,1.9814,10.209,0.3366,0.1794
117.9558,-3.6033,17.407,0.4823,0.36
242.2671,0.6162,16.044,0.6477,0.4255
260.7222,-2.2868,14.669,0.3705,0.2046
270.7369,4.1876,15.488,0.2797,0.192
275.6895,1.4495,15.383,0.3339,0.2675
157.675,1.4652,19.159,0.7808,0.1709
153.6634,-4.1318,19.504,0.5481,0.132
149.662,1.892,19.913,0.6958,0.2938
287.7422,-0.1335,13.355,0.2769,0.2757
149.2876,5.7259,19.955,0.4116,0.2091
250.7511,0.1443,15.19,0.6621,0.5693
188.9605,-5.8222,18.44,0.5813,0.4021
181.0562,-0.0088,18.307,0.8915,0.0948
147.4411,2.6338,20.169,0.5951,0.2866
103.7323,2.5273,16.597,0.4456,0.2042
252.6744,1.3386,15.934,0.5916,0.5979
119.1514,-0.7583,17.583,0.6248,0.1646
240.6108,-3.7938,16.153,0.4861,0.2535
83.9888,2.6604,14.748,0.2923,0.3751
25.9296,-9.0918,13.099,0.302,0.144
178.9554,-5.3136,18.307,0.7738,0.1621
218.9315,2.8411,20.219,0.5702,0.3025
140.8865,-0.2497,21.053,0.7472,0.0973
17.0454,-5.1858,11.462,0.5564,0.3749
152.6218,-5.4385,19.604,0.4461,0.1346
218.0083,-5.1466,20.89,0.4639,0.2029
139.306,6.6739,21.297,0.3761,0.32
158.4478,2.3098,19.099,0.7213,0.1995
188.0137,8.5452,17.11,0.3744,0.2826
40.7613,1.9358,13.418,0.2777,0.1536
167.1211,-3.4384,18.585,0.7676,0.3132
194.1676,7.0917,18.644,0.4228,0.2454
219.4493,4.3454,20.372,0.4629,0.2209
116.477,-4.9506,17.141,0.4565,0.4516
180.2806,-2.3556,18.305,0.9619,0.2163
87.8269,-4.2846,15.305,0.3008,0.0728
128.8399,6.0269,20.445,0.3119,0.33
101.4309,-1.172,16.658,0.5807,0.2364
314.4029,1.3714,16.401,0.297,0.2158
190.8789,-4.3414,18.504,0.6259,0.1761
155.493,1.1358,19.339,0.8129,0.3296
295.8017,1.3187,13.941,0.2785,0.2772
106.2454,-2.7772,16.207,0.5639,0.4138
206.9685,8.4003,17.403,0.417,0.2431
224.3056,4.7351,17.777,0.4248,0.1905
207.5057,4.1276,19.617,0.5324,0.3449
218.8166,0.0269,20.191,0.7956,0.1043
192.969,0.2988,18.589,0.8739,0.0589
168.6821,6.9077,18.521,0.5198,0.4124
68.9772,-4.6453,13.917,0.2769,0.1612
243.2934,2.5005,16.264,0.5127,0.2455
52.9633,0.8748,13.498,0.2921,0.1736
159.3134,0.472,19.036,0.8661,0.2052
173.7756,-7.2873,18.37,0.6248,0.324
174.1284,6.7429,18.363,0.6329,0.5015
217.0427,-4.2061,20.753,0.5267,0.2272
175.849,-8.7097,16.789,0.527,0.2478
218.4054,-1.8014,20.248,0.7055,0.1278
178.8394,-4.196,18.307,0.849,0.1132
88.5867,1.6402,15.246,0.353,0.3334
173.55,-9.1027,16.07,0.5178,0.2763
147.3765,5.4561,20.177,0.3968,0.1919
245.0246,-3.2071,15.754,0.4392,0.2839
113.1372,4.2422,16.809,0.3236,0.1805
80.9034,-3.2774,14.656,0.3285,0.2481
162.7823,7.7013,18.808,0.4225,0.3216
192.7616,7.216,18.58,0.4651,0.2419
141.4584,4.0335,20.968,0.459,0.3138
232.4065,-2.7161,18.27,0.6314,0.3021
143.3337,-7.5935,19.239,0.3473,0.2163
169.8622,-0.028,18.478,0.8915,0.312
217.4142,3.8735,20.805,0.5064,0.2068
175.2586,-5.0257,18.343,0.8131,0.3696
264.3571,0.7619,14.648,0.4718,0.25
165.6044,2.4761,18.655,0.7742,0.3976
144.2647,-0.4367,20.573,0.7415,0.1115
98.9968,0.4608,16.241,0.4667,0.1402
249.2042,-2.4355,15.85,0.5372,0.4768
225.6174,7.6323,18.557,0.2967,0.1896
161.4657,0.6214,18.889,0.8651,0.3558
198.5928,-4.8921,18.893,0.5274,0.1365
180.8208,9.0213,16.214,0.4296,0.3767
169.8749,-1.0172,18.477,0.9118,0.2391
192.1325,-0.9489,18.553,0.8509,0.0804
112.2351,-6.2747,16.909,0.3293,0.3514
169.4878,7.9072,18.481,0.4768,0.3444
211.2516,-2.4583,20.016,0.6906,0.2093
169.0736,5.0416,18.506,0.6498,0.5284
180.7432,5.6163,18.306,0.6981,0.5575
281.5902,2.3164,14.786,0.2793,0.1709
189.0742,7.8083,18.443,0.4706,0.3053
101.5602,0.7655,16.727,0.478,0.1494
201.1151,-9.945,14.721,0.3432,0.1529
172.4497,-3.9648,18.401,0.8202,0.3738
184.0892,2.3789,18.333,0.8898,0.5289
75.1321,-1.8881,13.796,0.3586,0.2222
191.7478,-5.5139,18.537,0.534,0.152
137.0763,0.3084,21.662,0.6791,0.1334
100.12,-1.0632,16.658,0.5646,0.1835
183.9517,3.1949,18.331,0.856,0.666
180.4996,7.6423,18.306,0.5091,0.4765
235.0182,-1.3276,17.993,0.6837,0.0999
178.6536,2.2929,18.308,0.9515,0.7573
259.1013,1.1622,14.845,0.4585,0.186
228.178,4.3457,17.386,0.4628,0.2293
182.6908,8.5283,17.144,0.5676,0.4018
105.8507,-2.5679,16.234,0.5662,0.4247
197.0712,3.3839,18.799,0.6054,0.1528
112.9179,-0.9181,16.842,0.5845,0.3593
198.5523,8.9418,16.357,0.346,0.2437
78.4794,1.1575,14.43,0.3276,0.4356
198.787,6.9246,18.905,0.4076,0.2944
157.7162,-0.5917,19.156,0.8817,0.1006
136.7245,1.9703,21.722,0.5673,0.1988
229.1167,-2.9636,18.347,0.5735,0.2554
220.1824,-7.3428,19.893,0.3458,0.164
88.3478,3.0995,15.025,0.3602,0.4006
167.7358,3.3275,18.559,0.7473,0.383
169.0491,8.2315,17.757,0.4468,0.3336
172.16,2.7575,18.408,0.8297,0.4995
210.1814,-8.6791,16.848,0.3319,0.1761
238.9136,0.4328,16.182,0.6726,0.3112
192.6862,8.2538,17.71,0.3719,0.1869
152.2464,6.0469,19.641,0.4077,0.3232
225.2424,-1.7769,18.34,0.7168,0.2224
233.1976,4.0355,17.613,0.4328,0.1858
349.986,2.3053,10.209,0.3069,0.1763
206.9388,2.0701,19.561,0.6934,0.5688
247.0632,3.6222,15.852,0.4035,0.1664
192.6469,1.2505,18.575,0.8015,0.1188
224.0827,-3.5066,17.648,0.5492,0.1515
148.3823,-3.8558,20.058,0.5101,0.0842
104.3408,-3.8723,16.725,0.4257,0.3841
182.9466,-9.7659,14.988,0.3868,0.3789
129.7654,-0.5367,20.131,0.7065,0.1846
251.8547,4.4354,15.773,0.3749,0.2708
162.295,-7.4039,18.837,0.4177,0.1677
233.1068,-1.2458,17.776,0.7447,0.2487
45.7838,0.7592,13.403,0.2859,0.2562
141.9376,3.9791,20.898,0.4645,0.3359
193.4957,-0.0302,18.612,0.8802,0.0873
228.1638,1.8087,17.416,0.6348,0.2499
214.1765,-5.8494,20.369,0.421,0.2026
142.2042,-8.0948,18.055,0.3414,0.258
99.2319,-3.3948,16.593,0.4526,0.2612
156.1422,-1.7732,19.283,0.8148,0.1174
273.4491,-3.1019,15.108,0.5204,0.2752
180.3853,3.179,18.305,0.8899,0.5663
198.7869,1.7152,18.905,0.7012,0.092
265.2198,-1.8688,14.642,0.3356,0.1817
119.1939,-3.1203,17.558,0.5231,0.2748
163.9729,-3.2592,18.74,0.728,0.1968
200.2212,2.7823,19.002,0.6269,0.1269
263.8068,4.7283,14.694,0.279,0.216
174.619,2.1486,18.354,0.9059,0.5856
75.9683,1.1658,13.795,0.3419,0.3618
174.0062,-2.8147,18.365,0.8897,0.4539
111.8724,-6.1981,16.474,0.3415,0.3559
186.609,-0.0725,18.378,0.8351,0.0672
262.3933,-1.4569,13.856,0.3636,0.1651
182.4328,-3.6335,18.315,0.894,0.4043
239.826,-2.6936,16.867,0.5981,0.3039
134.0131,2.0071,19.767,0.5489,0.1736
175.9617,7.201,18.332,0.6245,0.4923
243.0585,1.212,16.278,0.5983,0.3836
204.7899,-4.8507,19.363,0.5081,0.1676
101.0791,-7.5422,16.653,0.2773,0.2712
152.7909,-7.7029,18.968,0.3415,0.1166
222.2771,2.1496,18.89,0.6384,0.2235
170.7923,7.2661,18.447,0.5604,0.3715
219.4633,-0.5921,20.41,0.7956,0.0993
226.9861,2.9697,17.02,0.5593,0.2751
66.054,2.0686,13.679,0.3077,0.1433
219.3258,1.0803,20.309,0.7469,0.2424
176.2761,6.2921,18.328,0.6994,0.6428
5.6666,-0.4599,35.0,0.2865,0.2908
205.5702,2.6726,19.433,0.6541,0.3794
263.2767,4.6815,14.653,0.3043,0.2155
85.4131,-0.0574,15.023,0.396,0.3371
241.4296,2.9385,15.989,0.4708,0.2948
76.6676,-2.7982,13.95,0.403,0.2307
217.6649,3.3733,20.841,0.5406,0.2462
186.2267,7.9211,18.37,0.457,0.3932
141.648,6.9145,20.94,0.3336,0.2263
103.0035,-0.1357,17.172,0.5735,0.1677
187.4052,0.8955,18.397,0.8506,0.1817
143.9914,0.1168,20.61,0.7366,0.1457
165.4618,-3.3719,18.662,0.7371,0.2558
142.4775,1.0415,20.82,0.7315,0.3074
354.2614,-4.1651,10.167,0.2933,0.1759
189.4351,-2.8951,18.455,0.7589,0.1209
254.7937,-1.0214,15.331,0.5451,0.3767
194.0371,4.141,18.638,0.5737,0.3309
240.9134,-7.5678,15.988,0.3553,0.1711
252.7431,-1.7194,15.894,0.5437,0.4205
154.7189,-0.6932,19.407,0.8564,0.1907
218.8455,1.376,20.219,0.717,0.2819
106.554,-3.5653,16.096,0.5121,0.4168
237.9902,4.9811,16.918,0.5528,0.2719
115.8374,-3.8324,17.161,0.5088,0.4737
146.2575,-2.2051,20.314,0.695,0.0821
150.0731,6.5665,19.868,0.3864,0.1923
190.6073,-9.1004,16.074,0.3792,0.2025
260.8282,0.2904,14.62,0.4577,0.216
234.5733,2.1893,18.004,0.598,0.4036
41.7067,-0.5906,13.363,0.2823,0.2218
214.9681,3.8626,20.471,0.5378,0.3489
160.4695,3.9102,18.955,0.6268,0.2266
115.1471,-5.1366,16.86,0.418,0.4458
286.797,1.7255,14.06,0.2877,0.2228
124.8888,3.8058,19.363,0.3878,0.405
223.322,3.2932,18.297,0.5328,0.1618
151.3975,1.7917,19.727,0.7355,0.4122
156.345,4.0499,19.266,0.5663,0.3479
137.6269,-1.7151,21.569,0.7385,0.1294
134.9035,5.2927,20.005,0.4049,0.4042
171.738,5.8781,18.42,0.7052,0.5277
254.0046,1.4665,16.527,0.5601,0.4542
157.7177,9.2012,15.9,0.334,0.1911
268.0442,-1.6194,15.266,0.4857,0.0843
187.8442,-6.7695,18.408,0.5523,0.4493
210.9374,-5.7976,19.98,0.4913,0.2608
211.3148,-0.8014,20.023,0.7737,0.1674
117.5218,-1.71,17.498,0.5725,0.1802
189.8232,-3.4877,18.467,0.7049,0.2042
176.9899,0.2359,18.32,0.9357,0.2781
214.8582,1.8302,20.457,0.6954,0.3318
258.7823,-3.7386,14.694,0.3146,0.1795
235.1289,-6.5713,17.69,0.331,0.1807
143.2289,6.7988,20.715,0.3549,0.2778
150.0991,-2.486,19.865,0.7125,0.2174
110.7692,-5.7985,16.773,0.3901,0.3829
183.1866,-4.0405,18.322,0.8595,0.3633
175.2007,3.9615,18.344,0.8313,0.8183
81.8912,-1.8154,14.729,0.5401,0.3079
192.8868,-3.8472,18.585,0.6416,0.3107
230.7911,-3.1852,17.369,0.5609,0.2243
133.4569,-1.8531,20.251,0.6933,0.2519
82.9324,-4.7287,15.321,0.386,0.226
139.4491,2.5011,21.274,0.5636,0.2707
140.7848,-4.4283,21.069,0.4598,0.1199
188.2101,-0.3775,18.418,0.8064,0.1074
131.3356,0.5117,20.259,0.655,0.1034
150.0865,-2.784,19.866,0.6624,0.1773
252.2889,1.0028,16.062,0.6543,0.6732
245.0942,-1.8313,15.684,0.5946,0.4704
149.7003,7.7661,18.814,0.4867,0.1888
179.3406,-7.4525,18.306,0.597,0.296
175.9701,4.631,18.332,0.8133,0.8199
124.9706,6.8272,19.572,0.314,0.2655
155.694,2.5611,19.321,0.6958,0.3947
185.0589,9.7019,15.086,0.362,0.3366
203.4186,2.3025,19.247,0.6659,0.1504
142.0281,-0.8018,20.885,0.7374,0.1309
101.5209,5.2903,16.735,0.2746,0.2669
242.8214,-0.6804,16.18,0.6528,0.462
181.7556,-0.2388,18.31,0.9088,0.1101
178.027,-1.7668,18.312,0.9649,0.2208
224.7814,-6.9631,17.894,0.4007,0.1616
193.718,-5.3022,18.623,0.5224,0.2075
204.2979,0.3056,19.321,0.8365,0.2457
221.0455,-0.0067,19.532,0.7796,0.0674
191.4274,0.326,18.525,0.875,0.1952
102.4491,-1.6009,16.832,0.5712,0.308
233.3198,1.2445,17.541,0.7212,0.4543
141.8737,5.9115,20.907,0.3701,0.2346
117.118,-1.5661,17.465,0.5736,0.1729
109.7327,-1.0333,16.231,0.5864,0.3204
172.6872,7.5854,18.395,0.5423,0.3896
278.0359,-0.8709,15.057,0.29,0.1486
236.291,-2.1904,17.626,0.6127,0.1695
155.3743,4.8615,19.349,0.5428,0.3449
157.1656,-0.8674,19.199,0.8708,0.1158
199.0224,5.0908,18.921,0.5263,0.2379
195.2245,3.2483,18.697,0.6156,0.1506
170.5342,0.3537,18.456,0.9017,0.3228
117.9186,-1.8123,17.392,0.5716,0.1773
176.323,-5.605,18.328,0.7725,0.2751
143.7391,4.9193,20.644,0.4282,0.279
163.7591,1.0401,18.752,0.8361,0.2793
164.4837,9.6862,15.111,0.3844,0.3044
203.019,-1.9135,19.214,0.7909,0.2616
163.6213,-6.0587,18.76,0.5307,0.1987
142.7062,8.4323,17.337,0.3069,0.242
200.6095,-2.669,19.03,0.7291,0.2426
88.2429,-4.8988,15.143,0.2751,0.0918
139.8468,1.7545,21.212,0.6224,0.2276
195.6347,-3.2266,18.719,0.684,0.3409
49.4527,-0.6528,12.941,0.2808,0.2011
220.193,-0.5329,19.88,0.7937,0.0824
196.0701,-1.2946,18.742,0.8049,0.3162
144.1457,8.3545,17.498,0.296,0.2129
179.8206,-1.0612,18.305,0.9261,0.1538
254.8697,-3.4293,15.493,0.3705,0.2822
95.3469,-7.3794,15.649,0.3722,0.2395
282.2876,4.5576,14.181,0.294,0.2279
181.1499,-4.1868,18.307,0.8716,0.3705
170.2512,-0.7009,18.465,0.9147,0.2558
169.5843,-7.1305,18.488,0.5902,0.4331
223.5479,6.9414,17.799,0.3269,0.2173
143.0767,-2.3209,20.736,0.6176,0.0663
104.5834,2.1704,16.97,0.4604,0.184
226.4569,-0.9907,18.073,0.7517,0.2017
117.4947,-3.9391,17.446,0.4711,0.3866
196.8872,5.273,18.789,0.5677,0.2833
156.8203,2.1883,19.227,0.7261,0.3102
249.6105,3.7366,15.448,0.4087,0.3323
255.0822,5.5114,15.5,0.3051,0.2625
86.5346,3.6796,14.96,0.2759,0.2605
147.7029,3.6918,20.138,0.5179,0.2382
108.7484,-3.5954,15.943,0.4664,0.3172
179.051,3.3159,18.307,0.8946,0.6792
222.4467,7.6278,19.024,0.3166,0.2185
146.8837,-3.5236,20.237,0.5409,0.0876
108.5452,2.7463,15.936,0.4167,0.2317
139.1327,0.716,21.324,0.7132,0.163
125.2115,-4.1204,19.76,0.4332,0.095
77.3571,-4.3158,14.154,0.3093,0.236
212.3024,5.7476,20.138,0.4347,0.2796
224.4778,-6.1804,18.009,0.3834,0.1921
193.9221,6.8722,18.632,0.4393,0.2495
87.2927,0.4649,14.934,0.3971,0.3417
282.5568,-1.3271,14.168,0.275,0.1928
234.4053,4.6552,18.061,0.4049,0.1896
99.7129,-5.5745,16.96,0.3472,0.2393
80.3871,-4.5609,14.658,0.3286,0.2813
283.5795,1.4853,14.165,0.3041,0.2007
116.3963,-0.4288,17.412,0.5829,0.1781
204.1823,-5.66,19.311,0.4676,0.2006
186.5617,0.9537,18.377,0.8845,0.1485
52.2503,0.9255,13.301,0.3003,0.2143
242.6112,-2.1759,16.227,0.5533,0.3768
181.8688,1.8581,18.311,0.9254,0.2281
207.7622,-8.2745,17.666,0.3256,0.2509
167.2174,8.0264,18.208,0.4523,0.292
253.5955,-0.9107,15.981,0.6345,0.4383
259.8068,-2.8181,15.091,0.4092,0.2129
142.2688,7.9844,18.303,0.3239,0.2372
218.7984,5.622,20.174,0.4202,0.2359
191.5226,-1.4209,18.529,0.8283,0.1848
173.1123,-3.1943,18.385,0.8637,0.379
224.4135,7.959,17.905,0.2966,0.2145
225.6165,5.4455,18.556,0.3961,0.232
166.6705,1.9509,18.605,0.8165,0.3398
97.7945,-5.3599,15.919,0.3417,0.266
171.7478,8.6913,16.825,0.4504,0.2675
261.4199,4.6172,14.286,0.4277,0.2107
92.8094,1.7221,15.997,0.4136,0.3219
179.8895,-2.5199,18.305,0.9605,0.2022
151.9638,-3.166,19.67,0.6187,0.1025
155.7047,-9.1587,15.973,0.2826,0.0858
67.1837,-0.0288,13.358,0.4218,0.2792
164.9756,4.4257,18.687,0.6492,0.3616
285.5576,3.2337,14.16,0.2854,0.2048
173.965,8.1732,17.883,0.5215,0.3754
183.9925,-8.8351,16.553,0.4553,0.4349
208.9913,-7.5341,19.39,0.3692,0.2455
174.8964,2.7938,18.349,0.8886,0.7099
91.1604,-4.4258,15.243,0.3801,0.2436
245.9648,3.1086,16.235,0.4735,0.1316
105.4102,2.4178,16.134,0.403,0.1752
52.3498,3.7919,13.311,0.2957,0.1919
237.6422,2.6198,16.94,0.5265,0.2526
129.0418,-5.3359,20.449,0.394,0.2594
208.6342,-2.7043,19.731,0.6706,0.1426
157.8604,-4.2677,19.144,0.5629,0.0929
204.0479,-5.2628,19.299,0.4935,0.198
55.8215,0.8019,12.715,0.2969,0.2239
276.0402,1.6984,15.587,0.312,0.2493
175.5363,-5.2357,18.338,0.8013,0.3526
144.5827,-1.735,20.53,0.6932,0.0577
183.8819,0.6342,18.33,0.9533,0.254
186.2404,-5.3843,18.37,0.7233,0.4817
232.3101,-7.0612,18.336,0.3092,0.1282
202.1673,-1.6872,19.146,0.8186,0.2881
189.7757,-7.8515,18.466,0.4399,0.2219
150.0575,3.4848,19.87,0.5535,0.3306
207.7838,0.365,19.644,0.8339,0.4489
73.484,-5.9871,13.685,0.3956,0.2791
134.4689,7.3403,19.899,0.2869,0.2399
103.1273,-4.4233,16.893,0.4144,0.3568
202.1216,-2.6605,19.143,0.7165,0.2319
132.8889,-0.0217,20.206,0.6948,0.1138
171.3759,1.762,18.43,0.8635,0.4019
117.5223,2.8199,17.499,0.4009,0.1483
161.9364,6.947,18.859,0.4588,0.2837
133.8526,-6.7036,19.807,0.3572,0.2527
236.4744,0.2156,17.786,0.7264,0.1073
140.5004,3.5977,21.112,0.49,0.2961
181.959,2.0327,18.312,0.9213,0.2432
125.2988,0.821,19.732,0.6323,0.2642
225.0048,4.3441,17.719,0.4684,0.2725
165.9956,-0.7779,18.636,0.8785,0.3162
194.1087,-6.9876,18.641,0.4206,0.1688
196.1407,9.015,16.225,0.3031,0.2208
51.0102,-0.9413,12.978,0.2781,0.1843
185.0548,6.6049,18.348,0.6069,0.5198
135.8608,5.8417,20.357,0.4207,0.3474
186.0753,-5.3664,18.367,0.7325,0.4775
235.2234,-0.1378,17.652,0.7446,0.0845
183.7125,-1.4565,18.328,0.9236,0.2234
171.6701,7.4574,18.422,0.5361,0.355
215.2157,-3.3691,20.504,0.6027,0.2628
177.0289,5.5383,18.32,0.7549,0.7476
159.9008,9.8719,14.829,0.3561,0.2
232.0029,-6.3852,18.384,0.3204,0.1048
203.9928,-2.0487,19.295,0.7873,0.2358
99.9771,-3.9417,16.442,0.4798,0.2567
132.1715,3.4579,20.764,0.459,0.4333
252.3574,-3.0512,16.104,0.4449,0.3183
200.7883,3.7245,19.043,0.5658,0.2014
300.9404,4.4369,13.204,0.3013,0.2708
162.8737,-6.8495,18.803,0.4587,0.208
147.1365,4.3988,20.206,0.4629,0.2436
110.8891,-2.2759,16.936,0.596,0.3344
208.7234,-7.0859,19.74,0.4016,0.2422
79.7211,-2.1937,14.488,0.3935,0.2163
182.4346,5.0905,18.315,0.7407,0.607
213.3325,-7.2213,20.225,0.3867,0.1855
260.8927,2.8819,14.592,0.4551,0.1966
159.3915,4.4915,19.03,0.5518,0.168
222.874,2.3591,18.538,0.6263,0.236
138.4364,7.3815,19.789,0.3148,0.2631
45.0114,2.0005,13.265,0.3522,0.2278
240.6825,-3.8348,15.893,0.472,0.2546
139.6977,2.1362,21.236,0.5894,0.257
121.8649,-4.8835,18.217,0.4006,0.209
196.101,1.0653,18.744,0.7865,0.1266
256.283,4.6583,15.339,0.3226,0.2857
125.146,-4.9265,19.695,0.4016,0.1626
147.4421,-4.3546,20.169,0.4684,0.0852
125.2948,-9.2171,15.872,0.3071,0.1807
171.0681,-3.8375,18.439,0.7968,0.3501
180.7458,2.2055,18.306,0.9389,0.4726
236.0232,-0.868,18.148,0.6905,0.0472
86.2577,-1.3121,14.801,0.402,0.2572
192.1321,-4.2205,18.553,0.6186,0.2291
217.8521,6.8882,20.868,0.4185,0.2567
69.9275,-2.8759,14.139,0.3955,0.1481
220.8133,-3.1086,19.424,0.6061,0.2429
74.6561,-1.8195,13.999,0.3575,0.2117
246.7901,-0.6486,16.059,0.6237,0.4654
155.1756,2.2732,19.366,0.7195,0.4214
164.1844,6.3677,18.729,0.5438,0.3053
209.5588,7.6154,19.184,0.3797,0.2152
91.8311,-6.1603,15.626,0.2947,0.2717
174.6673,9.1557,15.978,0.4615,0.3373
191.5088,-2.4952,18.528,0.7618,0.2561
70.1854,0.2445,14.13,0.3718,0.301
97.4863,-6.7892,16.042,0.3355,0.3128
183.126,-8.8333,16.556,0.447,0.4079
93.1789,4.9749,16.473,0.2914,0.2383
112.3782,4.3456,16.821,0.3175,0.1808
165.6259,-4.6942,18.654,0.6511,0.3029
185.678,8.5674,17.066,0.4101,0.3598
167.2726,9.3145,15.708,0.4374,0.2492
194.3152,9.7853,14.959,0.3074,0.2103
81.0957,-6.7642,14.734,0.292,0.2095
210.6901,-5.1427,19.952,0.5185,0.2738
213.3975,5.2262,20.271,0.4418,0.2898
7.2242,0.8695,10.547,0.2827,0.2571
186.8306,-2.271,18.383,0.8206,0.1329
186.7798,-3.0506,18.382,0.8203,0.2803
160.5158,-8.3712,17.463,0.3683,0.1533
233.5413,1.395,17.675,0.6986,0.4356
155.6283,3.3078,19.327,0.6298,0.403
170.0358,2.2274,18.472,0.8321,0.49
206.3674,2.1276,19.507,0.6908,0.4906
176.0015,-6.7217,18.332,0.663,0.211
246.2833,-4.2615,16.071,0.3732,0.2678
71.945,-2.0044,14.461,0.3479,0.141
163.9619,-0.634,18.741,0.9074,0.3512
190.0898,5.2347,18.476,0.5511,0.3632
229.5591,3.0903,18.151,0.5299,0.3102
202.764,-3.3986,19.193,0.6393,0.1802
219.6659,8.177,17.875,0.4131,0.2302
172.923,-7.0356,18.389,0.6318,0.348
269.9703,-0.8237,14.633,0.316,0.0931
90.6931,-2.6492,15.031,0.4019,0.2306
210.3615,2.1507,19.916,0.6949,0.5
144.8321,-1.72,20.497,0.707,0.0605
200.7863,-3.0809,19.043,0.6895,0.214
222.8813,0.1119,18.523,0.7733,0.3492
261.9125,1.0238,14.42,0.4275,0.2313
226.5661,7.4888,17.953,0.2972,0.1806
190.8848,-5.707,18.504,0.5284,0.1664
191.5096,4.9365,18.528,0.5572,0.3231
241.2387,-0.2056,15.961,0.6806,0.3698
104.4924,-2.3481,16.842,0.5196,0.4032
232.6274,-7.6796,18.445,0.2981,0.1494
237.6047,0.926,16.992,0.6724,0.153
86.7548,-3.695,14.851,0.3473,0.1057
220.2606,3.3595,19.786,0.5223,0.2118
160.072,2.6651,18.982,0.7114,0.2706
164.059,8.9722,16.302,0.3856,0.3162
243.0018,1.5307,16.392,0.572,0.3363
208.241,-5.3994,19.69,0.4629,0.1767
167.8911,0.6127,18.552,0.8659,0.4179
192.2237,5.8785,18.557,0.5248,0.3151
182.8898,1.2805,18.319,0.9498,0.2246
283.2733,2.1085,14.055,0.3171,0.1619
221.4336,-1.0491,18.587,0.768,0.1217
191.4686,-4.3696,18.526,0.6159,0.1882
168.105,1.8022,18.543,0.8054,0.2679
144.7534,-4.8468,20.508,0.4749,0.1734
158.2171,-7.0583,19.117,0.4354,0.1525
131.2055,-6.8021,20.233,0.3413,0.2162
256.4595,2.5768,15.196,0.4955,0.3616
190.6577,-2.2568,18.496,0.782,0.1976
143.6767,8.309,17.593,0.2988,0.2327
210.1541,-2.68,19.893,0.6608,0.1642
110.0391,-5.2323,16.113,0.4347,0.4036
166.3549,7.0997,18.619,0.4696,0.3006
131.1857,6.3487,20.227,0.4201,0.2773
277.3005,2.9279,15.275,0.3133,0.2477
177.9828,-9.1613,15.968,0.4526,0.2111
152.8187,6.6809,19.585,0.3777,0.285
211.0905,7.4751,19.542,0.3217,0.1831
143.1835,-1.1799,20.721,0.7183,0.0875
15.0749,0.0809,13.78,0.2766,0.2943
141.2963,7.9356,18.415,0.2962,0.1847
254.1513,-3.9527,16.296,0.3647,0.2513
200.4086,6.6971,19.016,0.4221,0.2603
180.6815,4.9193,18.306,0.7575,0.5649
163.2734,-0.8854,18.779,0.8897,0.2921
230.3178,1.7051,17.568,0.6556,0.3062
123.8679,8.2727,17.67,0.2917,0.209
68.0866,8.748,13.887,0.2967,0.207
148.5431,8.535,17.13,0.3301,0.1984
179.2837,-6.297,18.306,0.6972,0.3462
301.0836,7.4524,12.975,0.277,0.3543
224.8407,-7.7397,17.861,0.4272,0.1946
221.9024,1.2721,18.312,0.7218,0.2148
156.9028,0.0001,19.22,0.8702,0.1154
132.3417,7.2777,20.069,0.3235,0.264
158.3151,0.2198,19.109,0.8722,0.108
99.3859,-1.4504,16.852,0.5458,0.2124
70.2381,-3.7196,14.251,0.3077,0.1398
213.646,-4.335,20.302,0.547,0.2832
270.6523,3.2433,15.554,0.3044,0.2123
95.4157,-2.3113,15.736,0.4666,0.2804
3.5282,-0.6031,10.357,0.2777,0.2018
171.9182,-1.9061,18.415,0.89,0.248
63.949,0.6261,13.077,0.4041,0.2114
103.6225,-5.184,16.668,0.3807,0.3787
211.3928,-3.921,20.032,0.5735,0.294
254.7798,-5.987,15.322,0.306,0.1612
83.9051,-3.1167,14.865,0.3703,0.1808
185.6304,-6.9854,18.358,0.5916,0.4216
251.3769,4.6452,15.243,0.3902,0.2473
243.6788,0.7648,15.789,0.6289,0.417
214.8134,3.3165,20.451,0.5723,0.3488
96.7344,-1.2007,15.811,0.511,0.1525
169.3223,4.1726,18.497,0.7171,0.5613
195.4325,-4.8176,18.708,0.563,0.277
212.9328,-2.5503,20.214,0.6852,0.2236
215.5833,-4.5416,20.553,0.5073,0.2597
